clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr
513413;419307;2_Chronicles 25:17;link;LKH ;qal;854713;LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
513487;419714;2_Chronicles 26:8;link;JLK ;qal;854933;W;Conj;;854934;JLK ;Pred;;854935;#MW ;Subj;;;;;;;;;;;;;
513590;420333;2_Chronicles 28:2;link;JLK ;qal;855241;W;Conj;;855242;JLK ;Pred;;855243;BDRKJ MLKJ J#R>L ;Cmpl;;;;;;;;;;;;;
513849;421930;2_Chronicles 30:6;link;JLKW ;qal;856035;W;Conj;;856036;JLKW ;Pred;;856037;HRYJM ;Subj;;856038;B>GRWT MJD HMLK W#RJW ;Adju;;856039;BKL&J#R>L WJHWDH ;Cmpl;;;;;
514188;424121;2_Chronicles 33:11;link;JWLJKHW ;hif;857097;W;Conj;;857098;JWLJKHW ;PreO;;857099;BBLH00;Cmpl;;;;;;;;;;;;;
514248;424447;2_Chronicles 34:2;link;JLK ;qal;857279;W;Conj;;857280;JLK ;Pred;;857281;BDRKJ DWJD >BJW ;Cmpl;;;;;;;;;;;;;
514323;424952;2_Chronicles 34:21;link;LKW ;qal;857500;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
514332;424999;2_Chronicles 34:22;link;JLK ;qal;857527;W;Conj;;857528;JLK ;Pred;;857529;XLQJHW ;Subj;;857533;>L&XLDH HNBJ>H >#T #LM BN&TQHT BN&XSRH ;Cmpl;;;;;;;;;
514379;425267;2_Chronicles 34:31;link;LKT ;qal;857670;LLKT ;Pred;;857671;>XRJ JHWH ;Cmpl;;;;;;;;;;;;;;;;;
514481;425974;2_Chronicles 35:24;link;JWLJKHW ;hif;857994;W;Conj;;857995;JWLJKHW ;PreO;;857996;JRW#LM ;Cmpl;;;;;;;;;;;;;
514510;426155;2_Chronicles 36:6;link;HLJKW ;hif;858089;LHLJKW ;PreO;;858090;BBLH00;Cmpl;;;;;;;;;;;;;;;;;
